Number,SnapId,Distance,Bad Matches,Total Matches,Confidence,FaceId,Top,Bottom,Left,Right,UserEstimate
1148,5b58249c39d29c5a1bc683ad,0.15853121876716614,0,5,1.0338597297668457,e58e7965-ff35-4224-95cd-736b7e8e7ec4,229,376,234,382,undefined
1149,5b58238039d29c5a1bc68289,0.1784035563468933,0,1,1.0760483741760254,cf4f1a19-bacf-496b-bc58-44c00acef4af,229,376,323,471,undefined
1150,5b58237539d29c5a1bc6827b,0.09284001588821411,0,1,1.0482664108276367,aba56344-a494-452e-912f-785aa0bc39c4,136,313,268,445,undefined
1151,5b5821c839d29c5a1bc68094,0.16287748515605927,0,4,0.5201462507247925,dc543608-9775-467a-a8fb-bbe0909eadee,213,315,710,813,undefined
1152,5b5821be39d29c5a1bc68082,0.15456236898899078,0,1,1.060402512550354,f7be9d24-4c7a-4293-84db-2635fde972ba,147,233,212,297,undefined
1153,"5b5821a139d29c5a1bc68053, 'New', 'New', 'New'",1.0647722482681274,b9178bca-262b-4c0b-828b-7564f6073641,185,308,230,353,undefined,,,
1154,5b58217339d29c5a1bc6802f,0.18862129747867584,0,1,1.0137454271316528,2e865303-29e7-456c-8f2d-d326c33e6d5c,65,212,189,337,undefined
1155,"5b5820a339d29c5a1bc67f8f, 'New', 'New', 'New'",0.8248069286346436,577ff318-edc3-4439-b046-a56e43ff5f71,261,438,375,552,undefined,,,
1156,5b58207f39d29c5a1bc67f4d,0.17830976843833923,0,4,0.9276578426361084,2732114f-00ee-4f7c-8278-73a270d04748,171,348,429,606,undefined
1157,5b58204d39d29c5a1bc67ef0,0.155693918466568,0,2,0.9422699213027954,c3e3cc49-cc9d-4f41-b935-10d690912899,363,510,309,456,undefined
1158,5b581ffc39d29c5a1bc67ea3,0.17482076585292816,0,2,1.0302716493606567,9e7ce368-0aa2-4254-aeb1-0282c78b7b8a,236,359,194,317,undefined
1159,"5b581fde39d29c5a1bc67e75, 'New', 'New', 'New'",1.0640851259231567,63ff937b-a645-4424-aa61-bacce2716d5a,154,302,70,218,undefined,,,
1160,5b581fc839d29c5a1bc67e51,0.15525397658348083,0,5,0.8843289613723755,f9c3e99f-739b-4fd5-813a-b689df7d0bdd,154,409,270,524,undefined
1161,"5b581f9139d29c5a1bc67df8, 'New', 'New', 'New'",1.0519236326217651,a5cb8479-8cd1-4166-923a-9ea5c0d6a855,333,480,443,590,undefined,,,
1162,5b581f2e39d29c5a1bc67d5f,0.1604456603527069,0,2,1.0899556875228882,92715c24-fc2c-4552-9427-ea776927887a,229,376,204,352,undefined
1163,5b581f2339d29c5a1bc67d46,0.1782625913619995,0,2,1.0764108896255493,eab99c61-809a-4695-af99-a229e5b00508,199,346,309,456,undefined
1164,"5b581f0a39d29c5a1bc67d10, 'New', 'New', 'New'",1.0948865413665771,00fa1fa4-6fa3-457f-a640-f4e40dd2b673,189,366,500,677,undefined,,,
1165,5b581f0139d29c5a1bc67cd9,0.1554829627275467,0,1,0.36741387844085693,00fa1fa4-6fa3-457f-a640-f4e40dd2b673,236,359,479,602,undefined
1166,5b581eed39d29c5a1bc67c91,0.1579599678516388,0,5,1.10875403881073,bc765009-9678-4568-90b6-0b2fcc47a667,199,346,294,441,undefined
1167,5b581ebc39d29c5a1bc67c5d,0.13277354836463928,0,5,1.0831235647201538,8f54a33a-4c13-465a-ab74-6545a397016b,136,313,357,534,undefined
1168,5b581e7e39d29c5a1bc67c08,0.172511026263237,0,1,0.3029061555862427,9fb118e1-9e9a-499b-af44-1f999458fa5b,136,313,465,641,undefined
1169,5b581e5839d29c5a1bc67bd8,0.15848621726036072,0,5,0.6969423294067383,376a7759-ebee-4d06-a7db-285282330401,243,391,323,471,undefined
1170,5b581e3639d29c5a1bc67bb9,0.1628200113773346,0,4,0.344180703163147,60bb8ae3-082f-4163-9847-c5255a0b0db2,195,407,171,383,undefined
1171,5b581cb739d29c5a1bc67a3c,0.15734592080116272,0,1,1.075256109237671,1fc031c6-71a3-4321-a9ac-bbf59e34f9f4,154,302,338,486,undefined
1172,5b581c3939d29c5a1bc6797b,0.14396387338638306,0,2,1.1013318300247192,5755f43d-2c6c-432c-9ac5-8a643c83205c,225,402,429,606,undefined
1173,5b581bf839d29c5a1bc67951,0.1719808280467987,0,2,0.9288569688796997,59dfcbd9-700d-4915-aab0-26edb61da5f1,199,346,70,218,undefined
1174,"5b581b6339d29c5a1bc67893, 'New', 'New', 'New'",0.53282231092453,70a7766b-19d7-44f6-a00f-c35104552bf5,64,241,518,695,undefined,,,
1175,5b581abd39d29c5a1bc677ce,0.15998512506484985,0,1,0.6835900545120239,9e7ce368-0aa2-4254-aeb1-0282c78b7b8a,173,386,321,534,undefined
1176,5b581ab339d29c5a1bc677a5,0.12734681367874146,0,5,0.31495338678359985,7d42fb77-b393-4c13-87dc-e69cf44957f7,169,317,368,516,undefined
1177,5b581a8339d29c5a1bc67757,0.11283627897500992,0,5,0.8932651281356812,51bf113d-067c-4ad3-8a0a-dd023484f923,154,330,268,445,undefined
1178,"5b581a7739d29c5a1bc6774f, 'New', 'New', 'New'",1.0467160940170288,c58e7719-e3d1-40cd-8cd6-a5924e18605d,298,420,430,553,undefined,,,
1179,"5b581a3739d29c5a1bc676fb, 'New', 'New', 'New'",1.0433834791183472,9411c7f2-0df5-48af-acc1-332c892f2cad,258,406,130,277,undefined,,,
1180,5b581a1f39d29c5a1bc676cc,0.18545274436473846,0,1,1.1017982959747314,825cf1cf-880f-494f-a99e-3688fbfa0291,131,343,644,857,undefined
1181,5b5819d639d29c5a1bc67626,0.1726691573858261,0,2,0.7903879880905151,5b110084-6f1b-4308-adda-de751f07fefc,338,440,265,367,undefined
1182,5b5819cd39d29c5a1bc67613,0.1640961468219757,0,5,1.0225974321365356,e1894372-eb31-4f6b-ab9c-60a53d2c325b,283,353,205,276,undefined
1183,5b5819cd39d29c5a1bc67613,0.15345929563045502,0,5,0.9438238143920898,c9cdebac-4b94-4f6d-b3bf-bd919f47846d,363,510,428,575,undefined
1184,"5b5819c039d29c5a1bc67602, 'New', 'New', 'New'",1.0469489097595215,8949823f-1a9e-4c1d-8e50-d576b3b63439,154,409,296,551,undefined,,,
1185,5b5819b639d29c5a1bc675f8,0.1751517653465271,0,1,0.9132894277572632,1aafd23d-e06c-4efa-bd33-7ba90312a898,50,305,270,524,undefined
1186,"5b5819a839d29c5a1bc675f1, 'New', 'New', 'New'",1.067967414855957,1db800a7-de08-4a0d-846f-785be8e7bd98,177,236,153,212,undefined,,,
1187,5b58199239d29c5a1bc675dc,0.1663013994693756,0,2,1.0686529874801636,c226391d-b30d-4beb-9bd9-9e9eccd82b25,243,420,321,498,undefined
1188,5b58199239d29c5a1bc675dc,0.16653987765312195,0,2,1.0286115407943726,586550cb-12ed-4401-a1d7-3710ff683c3e,304,375,162,233,undefined
1189,5b58198639d29c5a1bc675c9,0.1597975194454193,0,2,0.6266016960144043,50b51f31-5a64-4854-bdde-a6209f5cbf12,281,494,214,426,undefined
1190,"5b58197d39d29c5a1bc675c5, 'New', 'New', 'New'",1.0471888780593872,d6cb3fc4-b7a0-4f45-8d8c-b90a2eb31681,249,308,153,212,undefined,,,
1191,5b58197d39d29c5a1bc675c5,0.16171757876873016,0,1,1.0395985841751099,9e7ce368-0aa2-4254-aeb1-0282c78b7b8a,254,325,256,326,undefined
1192,5b58197039d29c5a1bc675ab,0.15775132179260254,0,1,1.101241946220398,4fba1833-5e88-48bc-99e0-221287b4cfeb,261,438,286,463,undefined
1193,"5b58197039d29c5a1bc675ab, 'New', 'New', 'New'",1.0950582027435303,e775c16f-ea95-4080-a2c5-73582c5802ae,244,347,192,294,undefined,,,
1194,"5b58197039d29c5a1bc675ab, 'New', 'New', 'New'",1.0260816812515259,46a470ab-93a9-4aa4-b30c-69ac5ffd6ab1,243,302,147,206,undefined,,,
1195,"5b58196739d29c5a1bc6759e, 'New', 'New', 'New'",1.1417847871780396,4ebd24b5-dd73-4666-b8fb-e0bc1cef6925,128,383,450,705,undefined,,,
1196,"5b58196739d29c5a1bc6759e, 'New', 'New', 'New'",0.817851185798645,e3bb45aa-9a10-41c1-9686-4b219baff7ee,247,317,104,176,undefined,,,
1197,"5b58195839d29c5a1bc67584, 'New', 'New', 'New'",1.1126806735992432,11461bf9-15a8-4f2d-8883-456fdda4a71f,275,347,781,852,undefined,,,
1198,5b58195839d29c5a1bc67584,0.15737490355968475,0,4,1.0689297914505005,162aac79-26d6-46d7-878e-d2eb3ed08d05,171,348,304,480,undefined
1199,5b58194c39d29c5a1bc67577,0.157938152551651,0,2,0.8837217092514038,695bf768-6546-469f-a13d-e1667ebce0cd,109,257,413,560,undefined
1200,"5b58194139d29c5a1bc6756d, 'New', 'New', 'New'",1.069311261177063,d62d7313-44f4-4502-ba10-6694c92c5030,303,451,309,456,undefined,,,
1201,"5b58194139d29c5a1bc6756d, 'New', 'New', 'New'",0.07118022441864014,7293b3f0-09ca-45c3-8a45-0a1234cc15f9,219,278,159,218,undefined,,,
1202,5b58192239d29c5a1bc67540,0.18163186311721802,0,2,0.9309618473052979,aba56344-a494-452e-912f-785aa0bc39c4,225,402,321,498,undefined
1203,5b58190a39d29c5a1bc6750f,0.17873252928256989,0,1,1.0731722116470337,0bc5b6a2-d933-4e7b-903e-19196100219e,225,284,147,206,undefined
1204,5b5818fe39d29c5a1bc67509,0.16188305616378784,0,1,1.1151241064071655,40f4fc80-1d24-4ed9-a87e-911cfa76e996,260,472,579,792,undefined
1205,5b5818f139d29c5a1bc674f0,0.17044442892074585,0,1,1.048168659210205,46cf3fb6-e40d-426f-ae56-ea1a1ad80061,243,302,153,212,undefined
1206,"5b5818f139d29c5a1bc674f0, 'New', 'New', 'New'",0.956413745880127,4a2a4d29-f538-40d1-8a0f-a74b33e42046,297,474,286,463,undefined,,,
1207,5b58116939d29c5a1bc66f6c,0.18447956442832947,0,1,1.0379173755645752,0c9b16cc-e3dc-4288-b235-ed76e9011adc,189,366,286,463,undefined
1208,5b58114f39d29c5a1bc66f43,0.16254323720932007,0,5,1.1254595518112183,51bf113d-067c-4ad3-8a0a-dd023484f923,199,346,443,590,undefined
1209,5b5810de39d29c5a1bc66efd,0.16814689338207245,0,2,1.036838173866272,c370128a-23fe-49cf-a80a-174c435fc298,261,438,304,480,undefined
1210,5b5810d039d29c5a1bc66ed9,0.1659020483493805,0,1,0.9845517873764038,7c947a7f-de66-4f27-ab8c-578f89be47ed,152,365,472,684,undefined
1211,5b5810ca39d29c5a1bc66ed5,0.14809522032737732,0,3,0.48265159130096436,15fbb3fd-8f63-4d5e-99bb-b75deff90913,171,348,536,713,undefined
1212,5b5810a939d29c5a1bc66ed1,0.1845630705356598,0,1,1.0649447441101074,d6f4d277-af05-4402-b7eb-900ea66454fb,261,438,268,445,undefined
1213,"5b58109d39d29c5a1bc66ebe, 'New', 'New', 'New'",1.0544123649597168,eb49631a-7dbf-4af3-bd42-8b4afb383924,297,474,411,588,undefined,,,
1214,"5b580ffb39d29c5a1bc66e4e, 'New', 'New', 'New'",1.0507251024246216,7c15e015-b128-4b16-b3ae-2e388d69657a,124,272,219,367,undefined,,,
1215,5b580fc839d29c5a1bc66e25,0.11700655519962311,0,5,0.9973605871200562,564c7af1-353e-4091-884f-b2f0b658e994,260,383,380,503,undefined
1216,"5b580e8339d29c5a1bc66d61, 'New', 'New', 'New'",1.0709589719772339,4e01ad71-96e9-4d1e-b5fb-7429e21cfaa8,258,406,294,441,undefined,,,
1217,"5b580e5b39d29c5a1bc66d26, 'New', 'New', 'New'",0.9368937015533447,bd3ecbb8-8fae-4774-8289-b1b639b6d542,378,525,294,441,undefined,,,
1218,"5b580dfa39d29c5a1bc66d07, 'New', 'New', 'New'",1.0593026876449585,faffc9fe-dffb-4716-903a-c9b29e6d6970,261,438,232,409,undefined,,,
1219,"5b580d8839d29c5a1bc66cdb, 'New', 'New', 'New'",1.0635675191879272,dc2e0a8e-6931-497c-933e-210e02898f84,273,421,398,546,undefined,,,
1220,5b580cf339d29c5a1bc66c8a,0.14630652964115143,0,1,1.0609649419784546,c58e7719-e3d1-40cd-8cd6-a5924e18605d,189,366,286,463,undefined
1221,"5b580ca139d29c5a1bc66c5a, 'New', 'New', 'New'",1.0492565631866455,937ebe14-5a7e-4feb-9ce7-323023f84edc,258,406,638,785,undefined,,,
1222,5b580c9239d29c5a1bc66c40,0.18310321867465973,0,1,1.0298553705215454,d3f0dd03-2e91-461c-96c3-c0ea714802ed,254,356,368,470,undefined
1223,5b580af539d29c5a1bc66b37,0.18485373258590698,0,1,1.0582140684127808,c7237a0e-fe4a-42eb-a952-3595fce97db7,223,346,330,453,undefined
1224,"5b580ae139d29c5a1bc66b2b, 'New', 'New', 'New'",1.0531867742538452,1c0f7dd2-8ebe-4cf2-aa27-12fb20c27d1b,229,376,249,397,undefined,,,
1225,"5b580ab039d29c5a1bc66b04, 'New', 'New', 'New'",1.0258275270462036,3cd52ca6-2741-4c73-8298-0ec2a99aa3f1,261,438,321,498,undefined,,,
1226,"5b58093739d29c5a1bc66a6b, 'New', 'New', 'New'",0.9876238107681274,43e14a7e-4c7c-46a2-b285-6ef540ea1769,231,486,450,705,undefined,,,
1227,5b58093039d29c5a1bc66a67,0.14100049436092377,0,1,1.0029730796813965,3cd52ca6-2741-4c73-8298-0ec2a99aa3f1,261,438,429,606,undefined
1228,"5b5746cf39d29c5a1bc65833, 'New', 'New', 'New'",0.9621901512145996,302c8037-f7a6-4981-8aba-1737f81645f6,261,438,500,677,undefined,,,
1229,5b573e4f39d29c5a1bc6551d,0.16360677778720856,0,5,0.23889485001564026,e9bece9f-d4b1-4e09-a972-e8a851bd8491,216,302,437,521,undefined
1230,5b5729df39d29c5a1bc64a1e,0.14720426499843597,0,1,0.9423075914382935,69ed6dad-281c-437e-9968-2925a9b2602a,173,386,214,426,undefined
1231,5b5729c639d29c5a1bc649de,0.13076147437095642,0,2,0.907294750213623,69ed6dad-281c-437e-9968-2925a9b2602a,171,348,178,355,undefined
1232,5b5729c639d29c5a1bc649de,0.18744999170303345,0,1,0.646284818649292,7ff56f9f-29db-4690-a792-f7aa28a73fa3,164,250,143,228,undefined
1233,"5b57296339d29c5a1bc6493f, 'New', 'New', 'New'",1.037909746170044,8a4c4a0d-78cf-4819-9d06-f86b36909ee8,260,472,149,362,undefined,,,
1234,"5b57292a39d29c5a1bc648dc, 'New', 'New', 'New'",1.0604158639907837,691b2a60-7c1e-4d4c-86aa-41d7b27d1342,111,234,206,329,undefined,,,
1235,5b57292339d29c5a1bc648ce,0.15533126890659332,0,2,1.0699673891067505,2be40224-a3bd-4333-9583-14ce343d6b23,189,366,178,355,undefined
1236,"5b5728e939d29c5a1bc64887, 'New', 'New', 'New'",1.0170910358428955,1de15c5a-f413-4807-b4d1-33e693d7f874,297,474,214,391,undefined,,,
1237,"5b5728d739d29c5a1bc64875, 'New', 'New', 'New'",0.8944238424301147,7e79f62f-4d56-4fe6-b301-4ff5af8056db,131,437,502,808,undefined,,,
1238,5b5728d139d29c5a1bc64870,0.1843215823173523,0,1,1.0587631464004517,516d991c-52ba-4057-9bb7-91fbb8af785e,198,321,380,503,undefined
1239,"5b5728c939d29c5a1bc64869, 'New', 'New', 'New'",1.0615146160125732,76723249-7e2d-4321-8de0-7e93cceec880,100,277,143,319,undefined,,,
1240,5b57286939d29c5a1bc64820,0.18240071833133698,0,3,1.0673900842666626,9cd5d7af-57c2-44da-a98e-534db12a6e52,192,294,265,367,undefined
1241,5b57284439d29c5a1bc64805,0.17795410752296448,0,1,0.9840401411056519,49a0e9bd-68fd-48ec-ae18-32ea944c83df,258,406,40,188,undefined
1242,"5b57281039d29c5a1bc647dd, 'New', 'New', 'New'",1.0702751874923706,a16ae4d9-c8eb-4e7e-85a0-cdec0ff33ab2,207,384,357,534,undefined,,,
1243,"5b5727fd39d29c5a1bc647cd, 'New', 'New', 'New'",1.049843430519104,5b75118b-0f39-4c1a-b348-5ff6556d0fac,225,284,141,200,undefined,,,
1244,"5b5727fd39d29c5a1bc647cd, 'New', 'New', 'New'",1.02630615234375,412929af-d2c1-4152-a3a7-6a73c206547c,169,317,219,367,undefined,,,
1245,"5b5727c739d29c5a1bc647a3, 'New', 'New', 'New'",1.0234057903289795,5d292912-1836-42f7-804a-81d7ec57e254,189,366,53,230,undefined,,,
1246,5b5727b839d29c5a1bc64795,0.18713369965553284,0,1,1.0660481452941895,0b3416d0-8c1d-4390-b676-3be0003249e9,214,361,219,367,undefined
1247,5b5727aa39d29c5a1bc6477b,0.15644600987434387,0,3,1.1267603635787964,c4f68027-bd44-4aa8-a3db-287e7b2360c3,318,466,323,471,undefined
1248,5b5727a339d29c5a1bc6475a,0.15819242596626282,0,5,1.0519384145736694,73a0002a-389b-40d7-836e-36426c1745cd,275,377,244,347,undefined
1249,5b57279e39d29c5a1bc64754,0.17963606119155884,0,5,0.9146245718002319,ac1eb6be-7d1b-4cda-95bc-3644826f0089,38,344,254,560,undefined
1250,"5b57275439d29c5a1bc64722, 'New', 'New', 'New'",1.0893504619598389,62d67d4c-467d-42c1-aaa4-4bb0b7389eae,216,302,246,332,undefined,,,
1251,"5b5726f739d29c5a1bc646d8, 'New', 'New', 'New'",0.9436671733856201,51025323-254d-44b4-a0dd-24f90bc13ab6,225,402,17,194,undefined,,,
1252,"5b57266e39d29c5a1bc64638, 'New', 'New', 'New'",1.0245460271835327,218412b9-4225-4d51-8e54-0392509ef5c5,109,321,257,470,undefined,,,
1253,"5b57265639d29c5a1bc64623, 'New', 'New', 'New'",1.0538570880889893,68052b61-7efa-4a29-a027-6e8d4846e774,323,446,218,341,undefined,,,
1254,"5b5725ea39d29c5a1bc6458c, 'New', 'New', 'New'",1.0080374479293823,7c02bcbd-1f5c-48f4-8ba9-e1e6b51752d1,298,420,318,440,undefined,,,
1255,5b57257539d29c5a1bc644c9,0.18766704201698303,0,1,1.0546075105667114,2159a65b-4086-4009-bee3-248d097377b1,199,346,279,426,undefined
1256,5b5724ce39d29c5a1bc643f7,0.15353554487228394,0,1,1.0638593435287476,c2a510b5-e9bc-4cbd-9838-e577a4aebb46,225,402,160,337,undefined
1257,5b57238a39d29c5a1bc6428b,0.12157759070396423,0,3,1.0532512664794922,efd00da6-4356-4016-ae4e-67a092c7cb6f,199,346,413,560,undefined
1258,"5b57231e39d29c5a1bc64209, 'New', 'New', 'New'",1.0770244598388672,faf0192f-8875-4349-9641-02799f93479e,238,450,407,620,undefined,,,
1259,5b57231e39d29c5a1bc64209,0.14643679559230804,0,5,0.957555890083313,baeeb086-6e96-483f-940b-3955f33447c0,219,278,219,278,undefined
1260,5b57231b39d29c5a1bc64205,0.16697575151920319,0,1,1.0820599794387817,7066f083-e99e-4f48-9434-031ed30d50f2,214,361,249,397,undefined
1261,"5b57230939d29c5a1bc641d2, 'New', 'New', 'New'",1.0708271265029907,6d5023a1-5b09-437b-86c5-5a7616b4a35b,216,302,203,288,undefined,,,
1262,"5b57230939d29c5a1bc641d2, 'New', 'New', 'New'",0.656432569026947,d552dba0-e4e7-4258-a02f-7dc6b159f26a,302,515,343,555,undefined,,,
1263,"5b57230939d29c5a1bc641d2, 'New', 'New', 'New'",0.3556530475616455,62b5eb1d-1a12-43d4-bd3e-31f3b4c80ca9,406,491,281,366,undefined,,,
1264,"5b5722e739d29c5a1bc64199, 'New', 'New', 'New'",0.9891396760940552,03f13dd8-6292-4d86-bc23-321f56120976,281,494,214,426,undefined,,,
1265,"5b5722e139d29c5a1bc64183, 'New', 'New', 'New'",1.0592374801635742,15451d10-0166-4b9f-baf0-2aedf11c5438,333,392,219,278,undefined,,,
1266,5b5722e139d29c5a1bc64183,0.1367802917957306,0,1,1.0479103326797485,03f13dd8-6292-4d86-bc23-321f56120976,243,302,135,194,undefined
1267,"5b5722e139d29c5a1bc64183, 'New', 'New', 'New'",1.0101563930511475,7f9d21e7-e8b3-4819-9543-4ff39fe858e2,333,480,368,516,undefined,,,
1268,5b5722e139d29c5a1bc64183,0.1520678550004959,0,2,0.7728527784347534,ed743062-2ee7-4bf6-a2c3-7cfb25adcff3,231,290,597,656,undefined
1269,5b5722d939d29c5a1bc64177,0.15091025829315186,0,1,1.0677520036697388,6d5023a1-5b09-437b-86c5-5a7616b4a35b,223,346,256,378,undefined
1270,5b5722d939d29c5a1bc64177,0.16090387105941772,0,4,0.9288939237594604,28442d6f-e71a-4c8d-ad04-a7765d207e15,273,332,123,182,undefined
1271,"5b5722c239d29c5a1bc6413e, 'New', 'New', 'New'",1.0467292070388794,24d45e30-b5f2-43e9-870e-54d4ada51645,154,409,63,318,undefined,,,
1272,"5b5722c239d29c5a1bc6413e, 'New', 'New', 'New'",1.0451725721359253,5cadcc48-9513-4fe9-85ab-6320678f2d24,219,278,363,422,undefined,,,
1273,5b5722b339d29c5a1bc640fa,0.17710614204406738,0,2,0.9862645864486694,b0427e32-16a0-4f22-b601-f1a8cdcf2f87,254,356,57,160,undefined
1274,"5b5722a039d29c5a1bc640a5, 'New', 'New', 'New'",0.3985253572463989,6d197000-3ce7-4a9d-9b21-6b782fe18662,275,377,151,253,undefined,,,
1275,"5b57229a39d29c5a1bc6409d, 'New', 'New', 'New'",1.0598331689834595,caea16e4-7fac-426d-bb4b-51b8c97e7683,260,383,206,329,undefined,,,
1276,"5b57226b39d29c5a1bc64039, 'New', 'New', 'New'",1.098244309425354,6a55dc0e-5e6b-4d42-beba-cc55a922951c,229,376,338,486,undefined,,,
1277,"5b57224739d29c5a1bc6400c, 'New', 'New', 'New'",1.1301078796386719,0fb67908-ea86-4b4b-b81a-c5e0d3c4007f,243,420,143,319,undefined,,,
1278,5b57223739d29c5a1bc63ff0,0.15985408425331116,0,1,1.0589748620986938,564c7af1-353e-4091-884f-b2f0b658e994,318,466,219,367,undefined
1279,"5b57221f39d29c5a1bc63fd5, 'New', 'New', 'New'",1.0592182874679565,d4b270e0-5110-43cd-9bb5-84bb973307c7,225,402,214,391,undefined,,,
1280,"5b57218c39d29c5a1bc63f4a, 'New', 'New', 'New'",1.0613139867782593,02d5e00d-c19e-4159-92d7-35f342f1134e,151,253,119,222,undefined,,,
1281,"5b57212139d29c5a1bc63ec3, 'New', 'New', 'New'",0.45495879650115967,128a3b22-294e-43db-a26f-a60ba32cba19,217,429,429,641,undefined,,,
1282,"5b5720cb39d29c5a1bc63e68, 'New', 'New', 'New'",0.5242399573326111,aa6f78ea-10c3-4473-9ab1-68df2819ef15,131,437,347,653,undefined,,,
1283,"5b57204b39d29c5a1bc63df9, 'New', 'New', 'New'",1.0458358526229858,75672572-2182-4d1f-8451-dd470b3133c4,154,302,338,486,undefined,,,
1284,"5b57203c39d29c5a1bc63ddc, 'New', 'New', 'New'",1.0386415719985962,86570b6a-0d15-4198-827b-7d95dec13fd3,206,460,425,680,undefined,,,
1285,"5b57203239d29c5a1bc63dbf, 'New', 'New', 'New'",0.4908006191253662,63c4dfdf-dca4-467e-8bdc-c137ae12b0a9,257,512,270,524,undefined,,,
1286,"5b571ff639d29c5a1bc63d77, 'New', 'New', 'New'",1.0288571119308472,234d3661-6bf3-4c47-8e92-01b43765c939,199,284,194,280,undefined,,,
1287,"5b571f9939d29c5a1bc63d11, 'New', 'New', 'New'",1.073267936706543,6080f461-09a3-4345-9027-983f5e04a305,171,348,375,552,undefined,,,
1288,5b571f8f39d29c5a1bc63d09,0.11843244731426239,0,1,1.1191890239715576,6080f461-09a3-4345-9027-983f5e04a305,229,376,443,590,undefined
1289,5b571f8939d29c5a1bc63d04,0.11875501275062561,0,1,1.0220215320587158,6080f461-09a3-4345-9027-983f5e04a305,224,310,255,341,undefined
1290,"5b571f8939d29c5a1bc63d04, 'New', 'New', 'New'",0.47930222749710083,5e7ac82f-281f-4a2a-a899-a1732989bff5,182,284,5,108,undefined,,,
1291,"5b571efd39d29c5a1bc63c32, 'New', 'New', 'New'",1.0739730596542358,3435762c-95fe-437c-8844-fd04a28193b7,152,365,257,470,undefined,,,
1292,"5b571ea139d29c5a1bc63bb6, 'New', 'New', 'New'",1.0119787454605103,ecf00056-d8ef-446b-9d4c-b926f498576f,238,450,128,341,undefined,,,
1293,"5b571e6939d29c5a1bc63b68, 'New', 'New', 'New'",1.0674329996109009,ed1ee880-8d12-4bd6-a793-20a0a4013ba4,285,408,256,378,undefined,,,
1294,"5b571e1f39d29c5a1bc63af9, 'New', 'New', 'New'",0.21632838249206543,48e90764-3899-426f-9bbe-8db58761bc2b,302,515,214,426,undefined,,,
1295,"5b571dd939d29c5a1bc63acb, 'New', 'New', 'New'",1.0473488569259644,f2df5ce2-2453-4aac-ad41-a4d36d02d440,173,386,278,491,undefined,,,
1296,5b571dd439d29c5a1bc63ac9,0.179027259349823,0,1,1.0404033660888672,f2df5ce2-2453-4aac-ad41-a4d36d02d440,94,242,338,486,undefined
1297,"5b571c6339d29c5a1bc63991, 'New', 'New', 'New'",1.1359375715255737,a86c95ae-849b-4052-b8fc-d1e341f6d9cf,260,383,268,391,undefined,,,
1298,"5b571c3339d29c5a1bc6396e, 'New', 'New', 'New'",0.8957506418228149,9c47386b-6d98-45b3-997b-716d1b03467f,332,509,554,731,undefined,,,
1299,"5b571c2539d29c5a1bc63963, 'New', 'New', 'New'",1.119470238685608,9f6a7c1d-403e-4272-b56c-c1835206a172,243,420,250,427,undefined,,,
1300,"5b571b2d39d29c5a1bc638e2, 'New', 'New', 'New'",1.0467101335525513,14a05882-5856-4016-a758-62accb3d0a85,243,391,189,337,undefined,,,
1301,"5b571b1139d29c5a1bc638d7, 'New', 'New', 'New'",1.0776057243347168,ca4bdb6c-461e-47d3-bb91-6437fd629f74,243,420,232,409,undefined,,,
1302,"5b571b0739d29c5a1bc638c9, 'New', 'New', 'New'",0.9988009929656982,4b9409b0-b8bb-412d-af00-38bdee851c16,363,510,219,367,undefined,,,
1303,"5b571a5f39d29c5a1bc63865, 'New', 'New', 'New'",1.0799453258514404,ff9fa1c7-9ed8-4365-ac6f-16ec3d97b6b5,310,433,355,478,undefined,,,
1304,"5b571a4539d29c5a1bc6385e, 'New', 'New', 'New'",1.0620296001434326,f9319653-aae4-4eac-bca6-cbeeb7b7bff0,229,376,294,441,undefined,,,
1305,"5b571a0b39d29c5a1bc63850, 'New', 'New', 'New'",1.0865461826324463,00bb7318-7a60-4dd6-a6fc-460affdda586,243,391,264,411,undefined,,,
1306,"5b5719e739d29c5a1bc63839, 'New', 'New', 'New'",1.0772978067398071,89fbe95a-a3bd-4c68-8e84-5bf7a8c30efe,243,391,279,426,undefined,,,
1307,"5b5719cd39d29c5a1bc6382e, 'New', 'New', 'New'",0.5152973532676697,a58c9165-2c02-4f2f-b978-3d18b63fc49b,346,558,149,362,undefined,,,
1308,"5b57198c39d29c5a1bc6381c, 'New', 'New', 'New'",0.5975016355514526,14f3cf25-6c5e-43f8-a137-d244590889ca,350,527,232,409,undefined,,,
1309,"5b57195039d29c5a1bc6380b, 'New', 'New', 'New'",1.0781623125076294,3cc51cee-33ef-4452-9d3c-3e708c122b6b,243,420,143,319,undefined,,,
1310,"5b5718d839d29c5a1bc637d1, 'New', 'New', 'New'",0.4219623804092407,3fe2c29a-1347-4526-a203-5f565aa7c452,171,348,143,319,undefined,,,
